0000000031,0000024990,-20774,018647,013909,002583,000972,-11188,083484,-13365,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000032,0000025823,-20518,019023,012594,001702,000879,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000033,0000026656,-19828,019345,011365,001110,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000034,0000027489,-18936,019437,010229,000588,000879,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000035,0000028322,-17875,019418,009220,000216,000879,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000036,0000029155,-16735,019235,008465,000034,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000037,0000029988,-15621,018831,008012,000001,000972,-11362,081649,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000038,0000030821,-14464,018436,007920,000327,000879,-11362,085319,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000039,0000031654,-13544,017784,008093,000640,000972,-11362,085319,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000040,0000032487,-12722,017205,008659,001292,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000041,0000033320,-12254,016553,009454,001935,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000042,0000034153,-11874,016103,010580,002946,000879,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000043,0000034986,-12015,015469,011763,003622,000972,-11188,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000044,0000035819,-12263,015093,013078,004507,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000045,0000036652,-12961,014790,014311,005113,000879,-11275,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000046,0000037485,-13836,014679,015443,005625,000879,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000047,0000038318,-14914,014689,016452,005993,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000048,0000039151,-16046,014872,017217,006184,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000049,0000039984,-17168,015286,017665,006212,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000050,0000040817,-18326,015662,017762,005886,000786,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000051,0000041650,-19245,016323,017594,005579,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000052,0000042483,-20076,016893,017038,004922,000879,-11275,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000053,0000043316,-20544,017572,016248,004302,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000054,0000044149,-20933,018022,015132,003296,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000055,0000044982,-20792,018647,013939,002601,000879,-11275,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000056,0000045815,-20553,019005,012619,001702,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000057,0000046648,-19837,019336,011386,001124,000879,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000058,0000047481,-18962,019437,010259,000602,000694,-11188,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000059,0000048314,-17893,019418,009235,000216,000786,-11275,083484,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000060,0000049147,-16770,019235,008480,000029,000879,-11275,079814,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000061,0000049980,-15657,018840,008027,000001,000972,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000062,0000050813,-14499,018454,007915,000314,000879,-11362,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000063,0000051646,-13562,017793,008093,000630,000972,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000064,0000052479,-12740,017214,008649,001278,000879,-11188,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000065,0000053312,-12263,016562,009428,001916,000879,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000066,0000054145,-11856,016103,010550,002927,000786,-11275,081649,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000067,0000054978,-12007,015478,011737,003608,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000068,0000055811,-12263,015111,013047,004488,000972,-11275,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000069,0000056644,-12952,014780,014281,005089,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000070,0000057477,-13801,014689,015412,005625,000972,-11275,085319,-13365,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000071,0000058310,-14897,014698,016442,005998,000879,-11362,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000072,0000059143,-16019,014863,017196,006175,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000073,0000059976,-17133,015276,017660,006222,000786,-11362,083484,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000074,0000060809,-18290,015644,017757,005891,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000075,0000061642,-19218,016323,017594,005593,000972,-11362,079814,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000076,0000062475,-20040,016902,017054,004959,000972,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000077,0000063308,-20518,017572,016274,004335,000972,-11188,081649,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000078,0000064141,-20915,018004,015158,003324,000879,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000079,0000064974,-20792,018628,013970,002620,000786,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000080,0000065807,-20553,018977,012660,001730,000786,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000081,0000066640,-19855,019345,011427,001157,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000082,0000067473,-19006,019427,010280,000593,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000083,0000068306,-17919,019446,009270,000248,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000084,0000069139,-16788,019225,008496,000029,000879,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000085,0000069972,-15692,018849,008022,-00016,000972,-11275,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000086,0000070805,-14517,018463,007920,000314,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000087,0000071638,-13589,017820,008083,000626,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000088,0000072471,-12731,017242,008628,001278,000786,-11275,083484,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000089,0000073304,-12272,016562,009403,001888,000972,-11275,087154,-13365,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000090,0000074137,-11883,016130,010519,002899,000786,-11275,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000091,0000074970,-12007,015488,011702,003584,000972,-11362,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000092,0000075803,-12236,015111,013017,004474,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000093,0000076636,-12926,014790,014245,005071,000879,-11188,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000094,0000077469,-13783,014698,015387,005616,000786,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000095,0000078302,-14861,014689,016411,005984,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000096,0000079135,-16001,014854,017176,006161,000786,-11275,083484,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000097,0000079968,-17106,015267,017660,006231,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000098,0000080801,-18264,015635,017757,005900,000972,-11188,083484,-13365,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000099,0000081634,-19210,016305,017609,005602,000972,-11275,079814,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000100,0000082467,-20023,016874,017064,004964,000972,-11362,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000101,0000083300,-20509,017545,016294,004349,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000102,0000084133,-20933,017986,015183,003328,000786,-11275,081649,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000103,0000084966,-20792,018592,014001,002629,000879,-11275,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000104,0000085799,-20562,018987,012691,001753,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000105,0000086632,-19881,019326,011452,001157,000879,-11188,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000106,0000087465,-18989,019418,010310,000630,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000107,0000088298,-17946,019446,009286,000253,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000108,0000089131,-16814,019271,008506,000048,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000109,0000089964,-15719,018867,008032,-00016,000972,-11362,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000110,0000090797,-14543,018482,007925,000309,000972,-11362,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000111,0000091630,-13624,017839,008068,000602,000972,-11362,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000112,0000092463,-12758,017242,008603,001241,000786,-11362,083484,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000113,0000093296,-12281,016571,009383,001870,000879,-11362,081649,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000114,0000094129,-11865,016140,010499,002895,000879,-11188,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000115,0000094962,-12015,015488,011671,003552,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000116,0000095795,-12219,015111,012981,004456,000972,-11275,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000117,0000096628,-12917,014808,014225,005066,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000118,0000097461,-13756,014707,015356,005607,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000119,0000098294,-14835,014670,016391,005970,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000120,0000099127,-15975,014863,017166,006170,000972,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000121,0000099960,-17053,015240,017650,006236,000879,-11362,085319,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000122,0000100793,-18246,015625,017762,005905,000786,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000123,0000101626,-19183,016277,017619,005611,000972,-11362,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000124,0000102459,-20032,016847,017094,004973,000879,-11188,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000125,0000103292,-20500,017526,016330,004372,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000126,0000104125,-20906,017976,015214,003365,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000127,0000104958,-20800,018610,014026,002657,001064,-11275,083484,-13365,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000128,0000105791,-20579,018968,012721,001763,001064,-11362,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000129,0000106624,-19917,019326,011477,001157,000879,-11188,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000130,0000107457,-19042,019427,010351,000640,000972,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000131,0000108290,-17999,019455,009306,000248,000879,-11275,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000132,0000109123,-16850,019253,008526,000039,000972,-11275,081649,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000133,0000109956,-15736,018895,008042,-00002,000879,-11188,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000134,0000110789,-14570,018500,007925,000309,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000135,0000111622,-13642,017848,008062,000593,000879,-11275,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000136,0000112455,-12775,017278,008593,001241,000879,-11275,085319,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000137,0000113288,-12307,016580,009352,001832,000879,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000138,0000114121,-11883,016167,010458,002862,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000139,0000114954,-11980,015497,011636,003547,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000140,0000115787,-12210,015148,012951,004446,000879,-11362,081649,-13913,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000141,0000116620,-12882,014799,014189,005052,000972,-11188,083484,-13365,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000142,0000117453,-13748,014698,015336,005588,000879,-11188,081649,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000143,0000118286,-14799,014679,016371,005975,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000144,0000119119,-15931,014854,017145,006170,000786,-11275,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000145,0000119952,-17053,015230,017635,006217,000972,-11362,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000146,0000120785,-18202,015616,017767,005928,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000147,0000121618,-19165,016259,017625,005616,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000148,0000122451,-20023,016828,017100,004973,000972,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000149,0000123284,-20482,017517,016350,004395,000879,-11275,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000150,0000124117,-20924,017967,015244,003379,000879,-11275,081649,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000151,0000124950,-20800,018573,014057,002667,000972,-11275,081649,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000152,0000125783,-20579,018959,012747,001781,000879,-11275,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000153,0000126616,-19917,019317,011513,001185,000879,-11362,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000154,0000127449,-19059,019409,010371,000640,000972,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000155,0000128282,-18016,019455,009332,000262,000972,-11362,083484,-13639,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000156,0000129115,-16885,019271,008542,000043,000786,-11275,083484,-13776,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000157,0000129948,-15772,018876,008047,-00021,000879,-11275,083484,-13502,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
