   1,        0, 10396, -3281, -6895,   220,    45,   -31,   -14,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   2,      832,  9464,  -544, -8694,   226,    47,   -23,   -26,    -2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   3,     1664,  7900,  2159,-10032,    28,    46,   -12,   -35,    -1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   4,     2496,  5812,  4525,-10627,  -290,    39,     1,   -42,    -2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   5,     3328,  3173,  6869,-10501,  -459,    34,    14,   -47,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   6,     4160,   385,  8695, -9565,  -485,    24,    26,   -50,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   7,     4992, -2229, 10023, -8027,  -233,    14,    35,   -50,    -1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   8,     5824, -4571, 10610, -5897,   142,    -1,    42,   -43,    -2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
   9,     6656, -6779, 10466, -3278,   410,   -13,    46,   -34,    -1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
  10,     7488, -8629,  9554,  -510,   415,   -25,    48,   -25,    -2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
  11,     8320, -9950,  8014,  2179,   243,   -34,    46,   -15,    -2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
  12,     9152,-10569,  5914,  4572,   -83,   -40,    38,     1,    -2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
